,blockchain,dex,pool,pool_id,date,Spread,swap_count,volume,order_size,pool_type,order_size_bin,volume_bin,Trade_size,trade_size_bin
511,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-08,2.69,60,3928103.104,32735.80248,Stable Pair,25k–50k,1M–5M,65468.38506666666,50k–100k
512,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-22,1.05,390,26645338.66,34162.33218,Stable Pair,25k–50k,10M–50M,68321.38117948717,50k–100k
513,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-30,2.42,510,300778677.0,294898.6182,Stable Pair,250k–1M,>100M,589762.1117647059,500k–750k
514,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-12,29.459999999999997,227,954834.4154,2106.278556,Stable Pair,1k–5k,500k–1M,4206.319010572687,≤10k
515,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-23,3248.65,13,209976.5986,7406.866893,Stable Pair,5k–10k,100k–500k,16152.046046153846,10k–50k
516,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-31,5.93,14,781465.3779,27917.10043,Stable Pair,25k–50k,500k–1M,55818.95556428571,50k–100k
517,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-05-24,12.08,11,178583.3606,8121.920841,Stable Pair,5k–10k,100k–500k,16234.850963636365,10k–50k
518,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-20,2.32,50,2088307.233,20884.34559,Stable Pair,10k–25k,1M–5M,41766.14466,10k–50k
519,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-11,7.24,29,675655.3759,11649.5988,Stable Pair,10k–25k,500k–1M,23298.461237931035,10k–50k
520,ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-06-10,13548.439999999999,30,193050.0706,2949.734853,Stable Pair,1k–5k,100k–500k,6435.002353333333,≤10k
521,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-06,682.3199999999999,48,1378201.471,14340.72307,Stable Pair,10k–25k,1M–5M,28712.530645833333,10k–50k
522,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-29,66.8,54,3741360.522,34581.66426,Stable Pair,25k–50k,1M–5M,69284.4541111111,50k–100k
523,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-14,4.75,15,510796.6759,17032.92365,Stable Pair,10k–25k,500k–1M,34053.11172666666,10k–50k
524,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-19,3.37,11,139011.1088,6320.301238,Stable Pair,5k–10k,100k–500k,12637.373527272726,10k–50k
525,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-28,29.520000000000003,34,48520.0049,714.5984219,Stable Pair,≤1k,≤100k,1427.0589676470588,≤10k
526,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-06,2.78,76,6047212.318,39786.02635,Stable Pair,25k–50k,5M–10M,79568.58313157894,50k–100k
527,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-26,725.8,35,1536798.077,21922.33976,Stable Pair,10k–25k,1M–5M,43908.51648571429,10k–50k
528,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-05-29,733.26,19,522417.2867,13581.17362,Stable Pair,10k–25k,500k–1M,27495.646668421054,10k–50k
529,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-16,4.64,14,139727.1728,4991.481048,Stable Pair,1k–5k,100k–500k,9980.512342857142,≤10k
530,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-21,3.9,14,371380.8607,13266.03078,Stable Pair,10k–25k,100k–500k,26527.204335714287,10k–50k
531,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-06,7.23,19,275242.2568,7242.571975,Stable Pair,5k–10k,100k–500k,14486.434568421051,10k–50k
532,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-05-18,4.82,16,530886.9449,16595.58553,Stable Pair,10k–25k,500k–1M,33180.43405625,10k–50k
533,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-15,5.45,33,1427500.532,21630.41858,Stable Pair,10k–25k,1M–5M,43257.591878787876,10k–50k
534,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-25,51.53,174,1874810.383,5395.484001,Stable Pair,5k–10k,1M–5M,10774.772316091954,10k–50k
535,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-22,7.26,11,270304.0519,12291.79391,Stable Pair,10k–25k,100k–500k,24573.09562727273,10k–50k
536,ethereum,uniswap,FRAX-USDT,0xc2a856c3aff2110c1171b8f942256d40e980c726,2023-06-10,8.780000000000001,41,1454629.564,17746.15227,Stable Pair,10k–25k,1M–5M,35478.76985365854,10k–50k
537,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-11,7.630000000000001,13,201670.6181,7760.239446,Stable Pair,5k–10k,100k–500k,15513.124469230768,10k–50k
538,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-16,1.87,94,3226506.253,17163.20856,Stable Pair,10k–25k,1M–5M,34324.53460638298,10k–50k
539,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-25,4.46,33,146623.3748,2222.070844,Stable Pair,1k–5k,100k–500k,4443.13256969697,≤10k
540,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-06,5.390000000000001,13,287815.4272,11074.22328,Stable Pair,10k–25k,100k–500k,22139.648246153844,10k–50k
541,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-10,2861.21,36,460841.8022,6737.248683,Stable Pair,5k–10k,100k–500k,12801.161172222222,10k–50k
542,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-09,1.04,473,230654243.1,243832.5229,Stable Pair,100k–250k,>100M,487641.1059196617,400k–500k
543,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-01,25.28,11,16963.25673,771.9069925,Stable Pair,≤1k,≤100k,1542.1142481818183,≤10k
544,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-27,32.550000000000004,25,56726.97397,1135.946711,Stable Pair,1k–5k,≤100k,2269.0789588,≤10k
545,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-13,7.5600000000000005,17,175992.6987,5177.951916,Stable Pair,5k–10k,100k–500k,10352.511688235294,10k–50k
546,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-17,1.02,472,36634212.17,38809.36034,Stable Pair,25k–50k,10M–50M,77614.85629237289,50k–100k
547,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-31,3.08,550,165524301.0,150482.4139,Stable Pair,100k–250k,>100M,300953.27454545454,300k–400k
548,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-14,29.43,12,32140.89277,1341.708395,Stable Pair,1k–5k,≤100k,2678.407730833333,≤10k
549,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-02,11.87,15,188295.0352,6276.286429,Stable Pair,5k–10k,100k–500k,12553.002346666668,10k–50k
550,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-07,65.08,56,3543817.334,31729.42104,Stable Pair,25k–50k,1M–5M,63282.452392857136,50k–100k
551,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-02,722.27,28,967389.8176,17321.46511,Stable Pair,10k–25k,500k–1M,34549.63634285714,10k–50k
552,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-09,33.410000000000004,71,184157.0767,1298.915435,Stable Pair,1k–5k,100k–500k,2593.761643661972,≤10k
553,ethereum,uniswap,USDC-USDC,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,2023-05-23,14.99,22,431679.2811,9811.856522,Stable Pair,5k–10k,100k–500k,19621.785504545456,10k–50k
554,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-06-12,1.03,184,15473036.04,42048.40787,Stable Pair,25k–50k,10M–50M,84092.58717391304,50k–100k
555,ethereum,uniswap,BUSD-USDT,0xd5ad5ec825cac700d7deafe3102dc2b6da6d195d,2023-06-11,11.64,11,935666.3924,42542.86695,Stable Pair,25k–50k,500k–1M,85060.58112727273,50k–100k
556,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-09,42352.81,12,678167.8206,23587.95672,Stable Pair,10k–25k,500k–1M,56513.985049999996,50k–100k
557,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-22,7.04,16,330174.5174,10321.0073,Stable Pair,10k–25k,100k–500k,20635.9073375,10k–50k
558,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-14,5.86,24,2074716.791,43219.61829,Stable Pair,25k–50k,1M–5M,86446.53295833334,50k–100k
559,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-12,2.73,74,1991642.449,13457.24943,Stable Pair,10k–25k,1M–5M,26914.08714864865,10k–50k
560,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-06-10,833.77,20,186773.883,4684.434908,Stable Pair,1k–5k,100k–500k,9338.69415,≤10k
561,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-12,85.61,84,6831916.233,40680.55328,Stable Pair,25k–50k,5M–10M,81332.33610714285,50k–100k
562,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-01,2961.14,17,446124.8269,12217.67837,Stable Pair,10k–25k,100k–500k,26242.636876470588,10k–50k
563,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-26,1.06,575,86947665.81,75611.64155,Stable Pair,50k–100k,50M–100M,151213.33184347826,100k–200k
564,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-20,25.779999999999998,107,509863.8988,2386.028993,Stable Pair,1k–5k,500k–1M,4765.083166355141,≤10k
565,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-13,29.110000000000003,169,571814.9163,1694.297785,Stable Pair,1k–5k,500k–1M,3383.5202147928994,≤10k
566,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-22,2.97,615,153844694.1,125076.2789,Stable Pair,100k–250k,>100M,250153.97414634144,200k–300k
567,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-14,26.86,104,433356.3414,2086.820318,Stable Pair,1k–5k,100k–500k,4166.887898076923,≤10k
568,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-12,735.0699999999999,45,684064.0545,7625.939827,Stable Pair,5k–10k,500k–1M,15201.423433333333,10k–50k
569,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-28,1.87,526,145632331.7,138442.036,Stable Pair,100k–250k,>100M,276867.55076045624,200k–300k
570,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-18,1.0699999999999998,304,42094097.5,69237.66264,Stable Pair,50k–100k,10M–50M,138467.4259868421,100k–200k
571,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-05-23,8.82,13,68174.01682,2623.223659,Stable Pair,1k–5k,≤100k,5244.155140000001,≤10k
572,ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-05-31,13072.22,14,566076.0434,22202.80911,Stable Pair,10k–25k,500k–1M,40434.003099999994,10k–50k
573,ethereum,uniswap,BUSD-USDT,0xc66e3c356be06b344508392fefb9bc658825035d,2023-06-12,11.62,28,263633.8861,4707.908618,Stable Pair,1k–5k,100k–500k,9415.495932142858,≤10k
574,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-03,29.880000000000003,52,80682.87934,776.9413575,Stable Pair,≤1k,≤100k,1551.5938334615385,≤10k
575,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-05-28,7.829999999999999,13,299242.2338,11514.35038,Stable Pair,10k–25k,100k–500k,23018.633369230767,10k–50k
576,ethereum,uniswap,DAI-USDT,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,2023-05-24,4.74,11,107110.9765,4869.937419,Stable Pair,1k–5k,100k–500k,9737.3615,≤10k
577,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-03,7.31,27,492103.77,9113.698376,Stable Pair,5k–10k,100k–500k,18226.065555555557,10k–50k
578,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-02,3.11,56,1332706.197,11899.87964,Stable Pair,10k–25k,1M–5M,23798.32494642857,10k–50k
579,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-06,3200.21,26,407067.6755,7434.761686,Stable Pair,5k–10k,100k–500k,15656.449057692309,10k–50k
580,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-05-31,2856.12,11,166418.429,7893.364519,Stable Pair,5k–10k,100k–500k,15128.94809090909,10k–50k
581,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-28,86.06,51,1682837.212,16482.02996,Stable Pair,10k–25k,1M–5M,32996.80807843137,10k–50k
582,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-05,47129.03,14,883765.5336,28504.46973,Stable Pair,25k–50k,500k–1M,63126.10954285714,50k–100k
583,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-08,82.21000000000001,35,1069720.162,15265.12786,Stable Pair,10k–25k,1M–5M,30563.4332,10k–50k
584,ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-05-28,9741.92,21,110577.5866,3074.476868,Stable Pair,1k–5k,100k–500k,5265.599361904761,≤10k
585,ethereum,uniswap,TUSD-USDP,0x5f81cb68750825050aae952afb9b78d02600ddf3,2023-06-10,17.25,14,164700.1749,5883.714743,Stable Pair,5k–10k,100k–500k,11764.298207142858,10k–50k
586,ethereum,uniswap,EURA-USDC,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,2023-06-03,707.56,11,319702.5021,14398.80152,Stable Pair,10k–25k,100k–500k,29063.863827272726,10k–50k
587,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-09,30.28,15,15954.53167,532.6257726,Stable Pair,≤1k,≤100k,1063.6354446666667,≤10k
588,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-17,2.09,603,237783767.3,197172.5919,Stable Pair,100k–250k,>100M,394334.6058043118,300k–400k
589,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-28,5.17,13,443198.6956,17052.09015,Stable Pair,10k–25k,100k–500k,34092.207353846155,10k–50k
590,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-12,12.989999999999998,27,319788.8185,5922.05403,Stable Pair,5k–10k,100k–500k,11844.030314814814,10k–50k
591,ethereum,uniswap,DAI-USDT,0xb20bd5d04be54f870d5c0d3ca85d82b34b836405,2023-05-16,517.1,19,71718.85647,1890.138945,Stable Pair,1k–5k,≤100k,3774.6766563157894,≤10k
592,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-16,3.11,22,922833.9714,20978.90292,Stable Pair,10k–25k,500k–1M,41946.998700000004,10k–50k
593,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-30,29.17,44,164494.025,1872.133728,Stable Pair,1k–5k,100k–500k,3738.500568181818,≤10k
594,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-09,7.35,28,467204.6533,8343.515592,Stable Pair,5k–10k,100k–500k,16685.880475,10k–50k
595,ethereum,uniswap,BUSD-USDC,0x5e35c4eba72470ee1177dcb14dddf4d9e6d915f4,2023-06-07,11.940000000000001,41,483863.8203,5900.98375,Stable Pair,5k–10k,100k–500k,11801.556592682928,10k–50k
596,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-03,64.55,43,1847210.687,21492.14245,Stable Pair,10k–25k,1M–5M,42958.38806976744,10k–50k
597,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-13,5.58,30,2308405.415,38480.39424,Stable Pair,25k–50k,1M–5M,76946.84716666667,50k–100k
598,ethereum,uniswap,BUSD-USDC,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2023-05-12,7.2700000000000005,15,477205.8585,15910.58195,Stable Pair,10k–25k,100k–500k,31813.723899999997,10k–50k
599,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-21,5.970000000000001,11,80587.15214,3664.142786,Stable Pair,1k–5k,≤100k,7326.104740000001,≤10k
600,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-21,1.02,312,21612478.88,34637.01038,Stable Pair,25k–50k,10M–50M,69270.76564102563,50k–100k
601,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-05-17,2.5700000000000003,27,2134345.36,39524.85292,Stable Pair,25k–50k,1M–5M,79049.82814814814,50k–100k
602,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-06-01,1.94,468,241709352.0,258242.2573,Stable Pair,250k–1M,>100M,516472.9743589744,500k–750k
603,ethereum,uniswap,USDC-XSGD,0x6279653c28f138c8b31b8a0f6f8cd2c58e8c1705,2023-06-11,3168.7400000000002,16,382725.3829,11860.45105,Stable Pair,10k–25k,100k–500k,23920.33643125,10k–50k
604,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-18,25.8,117,625380.0544,2676.54535,Stable Pair,1k–5k,500k–1M,5345.128670085471,≤10k
605,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-27,1.77,42,988542.4496,11769.10129,Stable Pair,10k–25k,500k–1M,23536.724990476192,10k–50k
606,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-20,32.029999999999994,11,16937.3549,771.1994177,Stable Pair,≤1k,≤100k,1539.7595363636362,≤10k
607,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-05-28,1047.77,15,290231.9311,9598.985484,Stable Pair,5k–10k,100k–500k,19348.795406666664,10k–50k
608,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-15,76.31,36,1968318.552,27377.22779,Stable Pair,25k–50k,1M–5M,54675.51533333333,50k–100k
609,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-27,1.01,186,13174395.53,35416.81698,Stable Pair,25k–50k,10M–50M,70830.08349462366,50k–100k
610,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-05-13,7.199999999999999,11,234404.3387,10658.96508,Stable Pair,10k–25k,100k–500k,21309.485336363636,10k–50k
611,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-06-01,7.340000000000001,24,363345.977,7570.196283,Stable Pair,5k–10k,100k–500k,15139.415708333334,10k–50k
612,ethereum,uniswap,DAI-RAI,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,2023-06-05,15362.56,21,432148.1403,9611.458388,Stable Pair,5k–10k,100k–500k,20578.482871428572,10k–50k
613,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-05-19,47479.53,15,1852980.855,50425.55365,Stable Pair,50k–100k,1M–5M,123532.057,100k–200k
614,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-27,1.82,430,74244188.95,86337.76739,Stable Pair,50k–100k,50M–100M,172660.90453488374,100k–200k
615,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-05-31,24.39,56,181246.5812,1620.746081,Stable Pair,1k–5k,100k–500k,3236.5460928571424,≤10k
616,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-28,3.44,21,175032.6189,4168.380737,Stable Pair,1k–5k,100k–500k,8334.886614285715,≤10k
617,ethereum,uniswap,AUSD-USDT,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,2023-06-07,41681.32,16,969350.9142,31597.06778,Stable Pair,25k–50k,500k–1M,60584.4321375,50k–100k
618,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-05-20,75.56,35,1889735.538,26949.65679,Stable Pair,25k–50k,1M–5M,53992.44394285714,50k–100k
619,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-25,0.9900000000000001,66,1428905.933,10825.53663,Stable Pair,10k–25k,1M–5M,21650.089893939392,10k–50k
620,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-05-12,4.760000000000001,66,2500122.013,18941.02281,Stable Pair,10k–25k,1M–5M,37880.63656060606,10k–50k
621,ethereum,uniswap,DAI-USDT,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,2023-06-09,1.3599999999999999,62,2170522.101,17505.17899,Stable Pair,10k–25k,1M–5M,35008.420983870965,10k–50k
622,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-10,5.91,30,4656070.539,77618.60828,Stable Pair,50k–100k,1M–5M,155202.3513,100k–200k
623,ethereum,uniswap,GUSD-USDC,0x5aa1356999821b533ec5d9f79c23b8cb7c295c61,2023-06-05,3.9899999999999998,12,189337.2412,7891.869541,Stable Pair,5k–10k,100k–500k,15778.103433333332,10k–50k
624,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-28,26.63,21,35799.86799,853.6745304,Stable Pair,≤1k,≤100k,1704.7556185714286,≤10k
625,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-06-01,2.5100000000000002,22,484450.3616,11012.06126,Stable Pair,10k–25k,100k–500k,22020.470981818184,10k–50k
626,ethereum,uniswap,FRAX-USDC,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2023-05-19,6.710000000000001,14,616097.605,22008.30194,Stable Pair,10k–25k,500k–1M,44006.97178571428,10k–50k
627,ethereum,uniswap,FRAX-USDC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,2023-06-02,7.3,23,1213711.045,26391.86223,Stable Pair,25k–50k,1M–5M,52770.04543478261,50k–100k
628,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-06-02,25.669999999999998,15,36102.6296,1205.297986,Stable Pair,1k–5k,≤100k,2406.8419733333335,≤10k
629,ethereum,uniswap,USDC-USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2023-05-13,3.45,700,96438318.04,68887.55522,Stable Pair,50k–100k,50M–100M,137769.02577142857,100k–200k
630,ethereum,uniswap,USDC-USDT,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,2023-06-04,31.180000000000003,37,145821.1804,1973.524755,Stable Pair,1k–5k,100k–500k,3941.1129837837843,≤10k
631,ethereum,uniswap,DAI-USDC,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,2023-05-23,27.55,25,79680.13085,1596.107636,Stable Pair,1k–5k,≤100k,3187.205234,≤10k
632,ethereum,uniswap,USDC-USDP,0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,2023-06-09,4.109999999999999,30,224292.9293,3738.907052,Stable Pair,1k–5k,100k–500k,7476.4309766666665,≤10k
633,ethereum,uniswap,USDC-USDT,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,2023-06-05,6.17,13,774660.0912,29802.20085,Stable Pair,25k–50k,500k–1M,59589.23778461538,50k–100k
634,ethereum,uniswap,LUSD-USDC,0x4e0924d3a751be199c426d52fb1f2337fa96f736,2023-06-04,59.98,49,1208691.847,12336.15168,Stable Pair,10k–25k,1M–5M,24667.18055102041,10k–50k
635,ethereum,uniswap,DAI-USDC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,2023-05-23,1.06,309,20108166.17,32539.08606,Stable Pair,25k–50k,10M–50M,65074.97142394823,50k–100k
636,ethereum,uniswap,DAI-USDC,0x6c6bc977e13df9b0de53b251522280bb72383700,2023-05-13,5.11,31,1183969.894,19102.31245,Stable Pair,10k–25k,1M–5M,38192.57722580645,10k–50k
637,ethereum,uniswap,DCHF-USDC,0x0b1debf6f99a5e2b240296219b76dfebb2183f16,2023-06-05,855.3499999999999,15,159067.6424,5276.809452,Stable Pair,5k–10k,100k–500k,10604.509493333335,10k–50k
